book,chapter,paragraph,title,startVerseNo,endVerseNo
2ki,8,6,"Hazael Murders Ben-Hadad",9,9
2ki,8,7,"Hazael Murders Ben-Hadad",10,11
2ki,8,8,"Hazael Murders Ben-Hadad",12,12
2ki,8,9,"Hazael Murders Ben-Hadad",12,12
2ki,8,10,"Hazael Murders Ben-Hadad",13,13
2ki,8,11,"Hazael Murders Ben-Hadad",13,13
2ki,8,12,"Hazael Murders Ben-Hadad",14,15
2ki,8,13,"Jehoram King of Judah(T)",16,19
2ki,8,14,"Jehoram King of Judah(T)",20,22
2ki,8,15,"Jehoram King of Judah(T)",23,24
2ki,8,16,"Ahaziah King of Judah(AC)",25,27
2ki,8,17,"Ahaziah King of Judah(AC)",28,29
2ki,8,18,"Ahaziah King of Judah(AC)",29,29
2ki,9,1,"Jehu Anointed King of Israel",1,3
2ki,9,2,"Jehu Anointed King of Israel",4,5
2ki,9,3,"Jehu Anointed King of Israel",5,5
2ki,9,4,"Jehu Anointed King of Israel",5,5
2ki,9,5,"Jehu Anointed King of Israel",6,10
2ki,9,6,"Jehu Anointed King of Israel",11,11
2ki,9,7,"Jehu Anointed King of Israel",11,11
2ki,9,8,"Jehu Anointed King of Israel",12,12
2ki,9,9,"Jehu Anointed King of Israel",12,12
2ki,9,10,"Jehu Anointed King of Israel",13,13
2ki,9,11,"Jehu Kills Joram and Ahaziah(R)",14,16
2ki,9,12,"Jehu Kills Joram and Ahaziah(R)",17,17
2ki,9,13,"Jehu Kills Joram and Ahaziah(R)",17,17
2ki,9,14,"Jehu Kills Joram and Ahaziah(R)",18,18
2ki,9,15,"Jehu Kills Joram and Ahaziah(R)",18,18
2ki,9,16,"Jehu Kills Joram and Ahaziah(R)",18,18
2ki,9,17,"Jehu Kills Joram and Ahaziah(R)",19,19
2ki,9,18,"Jehu Kills Joram and Ahaziah(R)",19,19
2ki,9,19,"Jehu Kills Joram and Ahaziah(R)",20,20
2ki,9,20,"Jehu Kills Joram and Ahaziah(R)",21,22
2ki,9,21,"Jehu Kills Joram and Ahaziah(R)",22,22
2ki,9,22,"Jehu Kills Joram and Ahaziah(R)",23,23
2ki,9,23,"Jehu Kills Joram and Ahaziah(R)",24,26
2ki,9,24,"Jehu Kills Joram and Ahaziah(R)",27,29
2ki,9,25,"Jezebel Killed",30,31
2ki,9,26,"Jezebel Killed",32,33
2ki,9,27,"Jezebel Killed",34,37
2ki,10,1,"Ahab’s Family Killed",1,3
2ki,10,2,"Ahab’s Family Killed",4,4
2ki,10,3,"Ahab’s Family Killed",5,5
2ki,10,4,"Ahab’s Family Killed",6,6
2ki,10,5,"Ahab’s Family Killed",6,8
2ki,10,6,"Ahab’s Family Killed",8,8
2ki,10,7,"Ahab’s Family Killed",9,11
2ki,10,8,"Ahab’s Family Killed",12,13
2ki,10,9,"Ahab’s Family Killed",13,13
2ki,10,10,"Ahab’s Family Killed",14,14
2ki,10,11,"Ahab’s Family Killed",15,15
2ki,10,12,"Ahab’s Family Killed",15,15
2ki,10,13,"Ahab’s Family Killed",15,16
2ki,10,14,"Ahab’s Family Killed",17,17
2ki,10,15,"Servants of Baal Killed",18,19
2ki,10,16,"Servants of Baal Killed",20,22
2ki,10,17,"Servants of Baal Killed",23,24
2ki,10,18,"Servants of Baal Killed",25,27
2ki,10,19,"Servants of Baal Killed",28,29
2ki,10,20,"Servants of Baal Killed",30,31
2ki,10,21,"Servants of Baal Killed",32,33
2ki,10,22,"Servants of Baal Killed",34,34
2ki,10,23,"Servants of Baal Killed",35,36
2ki,11,1,"Athaliah and Joash(A)",1,3
2ki,11,2,"Athaliah and Joash(A)",4,8
2ki,11,3,"Athaliah and Joash(A)",9,11
2ki,11,4,"Athaliah and Joash(A)",12,12
2ki,11,5,"Athaliah and Joash(A)",13,14
2ki,11,6,"Athaliah and Joash(A)",15,16
2ki,11,7,"Athaliah and Joash(A)",17,18
2ki,11,8,"Athaliah and Joash(A)",18,20
2ki,11,9,"Athaliah and Joash(A)",21,21
2ki,12,1,"Joash Repairs the Temple(A)",1,3
2ki,12,2,"Joash Repairs the Temple(A)",4,5
2ki,12,3,"Joash Repairs the Temple(A)",6,8
2ki,12,4,"Joash Repairs the Temple(A)",9,12
2ki,12,5,"Joash Repairs the Temple(A)",13,16
2ki,12,6,"Joash Repairs the Temple(A)",17,18
2ki,12,7,"Joash Repairs the Temple(A)",19,21
2ki,13,1,"Jehoahaz King of Israel",1,3
2ki,13,2,"Jehoahaz King of Israel",4,6
2ki,13,3,"Jehoahaz King of Israel",7,7
2ki,13,4,"Jehoahaz King of Israel",8,9
2ki,13,5,"Jehoash King of Israel",10,11
2ki,13,6,"Jehoash King of Israel",12,13
2ki,13,7,"Jehoash King of Israel",14,14
2ki,13,8,"Jehoash King of Israel",15,16
2ki,13,9,"Jehoash King of Israel",17,17
2ki,13,10,"Jehoash King of Israel",18,19
2ki,13,11,"Jehoash King of Israel",20,20
2ki,13,12,"Jehoash King of Israel",20,21
2ki,13,13,"Jehoash King of Israel",22,23
2ki,13,14,"Jehoash King of Israel",24,25
2ki,14,1,"Amaziah King of Judah(A)(B)",1,4
2ki,14,2,"Amaziah King of Judah(A)(B)",5,6
2ki,14,3,"Amaziah King of Judah(A)(B)",7,7
2ki,14,4,"Amaziah King of Judah(A)(B)",8,8
2ki,14,5,"Amaziah King of Judah(A)(B)",9,10
2ki,14,6,"Amaziah King of Judah(A)(B)",11,14
2ki,14,7,"Amaziah King of Judah(A)(B)",15,16
2ki,14,8,"Amaziah King of Judah(A)(B)",17,18
2ki,14,9,"Amaziah King of Judah(A)(B)",19,20
2ki,14,10,"Amaziah King of Judah(A)(B)",21,22
2ki,14,11,"Jeroboam II King of Israel",23,25
2ki,14,12,"Jeroboam II King of Israel",26,27
2ki,14,13,"Jeroboam II King of Israel",28,29
2ki,15,1,"Azariah King of Judah(A)",1,4
2ki,15,2,"Azariah King of Judah(A)",5,5
2ki,15,3,"Azariah King of Judah(A)",6,7
2ki,15,4,"Zechariah King of Israel",8,9
2ki,15,5,"Zechariah King of Israel",10,12
2ki,15,6,"Shallum King of Israel",13,14
2ki,15,7,"Shallum King of Israel",15,15
2ki,15,8,"Shallum King of Israel",16,16
2ki,15,9,"Menahem King of Israel",17,18
2ki,15,10,"Menahem King of Israel",19,20
2ki,15,11,"Menahem King of Israel",21,22
2ki,15,12,"Pekahiah King of Israel",23,25
2ki,15,13,"Pekahiah King of Israel",26,26
2ki,15,14,"Pekah King of Israel",27,28
2ki,15,15,"Pekah King of Israel",29,30
2ki,15,16,"Pekah King of Israel",31,31
2ki,15,17,"Jotham King of Judah(AI)",32,35
2ki,15,18,"Jotham King of Judah(AI)",36,38
2ki,16,1,"Ahaz King of Judah(A)",1,4
2ki,16,2,"Ahaz King of Judah(A)",5,6
2ki,16,3,"Ahaz King of Judah(A)",7,9
2ki,16,4,"Ahaz King of Judah(A)",10,14
2ki,16,5,"Ahaz King of Judah(A)",15,16
2ki,16,6,"Ahaz King of Judah(A)",17,18
2ki,16,7,"Ahaz King of Judah(A)",19,20
2ki,17,1,"Hoshea Last King of Israel(A)",1,2
2ki,17,2,"Hoshea Last King of Israel(A)",3,6
2ki,17,3,"Israel Exiled Because of Sin",7,13
2ki,17,4,"Israel Exiled Because of Sin",14,15
2ki,17,5,"Israel Exiled Because of Sin",16,17
2ki,17,6,"Israel Exiled Because of Sin",18,20
2ki,17,7,"Israel Exiled Because of Sin",21,23
2ki,17,8,"Samaria Resettled",24,26
2ki,17,9,"Samaria Resettled",27,28
2ki,17,10,"Samaria Resettled",29,33
2ki,17,11,"Samaria Resettled",34,39
2ki,17,12,"Samaria Resettled",40,41
2ki,18,1,"Hezekiah King of Judah(A)(B)(C)",1,4
2ki,18,2,"Hezekiah King of Judah(A)(B)(C)",5,8
2ki,18,3,"Hezekiah King of Judah(A)(B)(C)",9,12
2ki,18,4,"Hezekiah King of Judah(A)(B)(C)",13,15
2ki,18,5,"Hezekiah King of Judah(A)(B)(C)",16,16
2ki,18,6,"Sennacherib Threatens Jerusalem(AC)(AD)",17,18
2ki,18,7,"Sennacherib Threatens Jerusalem(AC)(AD)",19,19
2ki,18,8,"Sennacherib Threatens Jerusalem(AC)(AD)",26,26
2ki,18,9,"Sennacherib Threatens Jerusalem(AC)(AD)",27,27
2ki,18,10,"Sennacherib Threatens Jerusalem(AC)(AD)",28,30
2ki,18,11,"Sennacherib Threatens Jerusalem(AC)(AD)",31,32
2ki,18,12,"Sennacherib Threatens Jerusalem(AC)(AD)",32,35
2ki,18,13,"Sennacherib Threatens Jerusalem(AC)(AD)",36,36
2ki,18,14,"Sennacherib Threatens Jerusalem(AC)(AD)",37,37
2ki,19,1,"Jerusalem’s Deliverance Foretold(A)",1,4
2ki,19,2,"Jerusalem’s Deliverance Foretold(A)",5,7
2ki,19,3,"Jerusalem’s Deliverance Foretold(A)",8,8
2ki,19,4,"Jerusalem’s Deliverance Foretold(A)",9,13
2ki,19,5,"Hezekiah’s Prayer(W)",14,16
2ki,19,6,"Hezekiah’s Prayer(W)",17,19
2ki,19,7,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",20,21
2ki,19,8,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",21,24
2ki,19,9,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",25,26
2ki,19,10,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",27,28
2ki,19,11,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",29,29
2ki,19,12,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",29,31
2ki,19,13,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",31,31
2ki,19,14,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",32,32
2ki,19,15,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",32,34
2ki,19,16,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",35,36
2ki,19,17,"Isaiah Prophesies Sennacherib’s Fall(AI)(AJ)",37,37
2ki,20,1,"Hezekiah’s Illness(A)",1,1
2ki,20,2,"Hezekiah’s Illness(A)",2,3
2ki,20,3,"Hezekiah’s Illness(A)",4,6
2ki,20,4,"Hezekiah’s Illness(A)",7,7
2ki,20,5,"Hezekiah’s Illness(A)",8,8
2ki,20,6,"Hezekiah’s Illness(A)",9,9
2ki,20,7,"Hezekiah’s Illness(A)",10,10
2ki,20,8,"Hezekiah’s Illness(A)",11,11
2ki,20,9,"Envoys From Babylon(L)(M)",12,13
2ki,20,10,"Envoys From Babylon(L)(M)",14,14
2ki,20,11,"Envoys From Babylon(L)(M)",14,14
2ki,20,12,"Envoys From Babylon(L)(M)",15,15
2ki,20,13,"Envoys From Babylon(L)(M)",15,15
2ki,20,14,"Envoys From Babylon(L)(M)",16,18
2ki,20,15,"Envoys From Babylon(L)(M)",19,19
2ki,20,16,"Envoys From Babylon(L)(M)",20,21
2ki,21,1,"Manasseh King of Judah(A)(B)",1,6
2ki,21,2,"Manasseh King of Judah(A)(B)",7,9
2ki,21,3,"Manasseh King of Judah(A)(B)",10,15
2ki,21,4,"Manasseh King of Judah(A)(B)",16,16
2ki,21,5,"Manasseh King of Judah(A)(B)",17,18
2ki,21,6,"Amon King of Judah(AL)",19,22
2ki,21,7,"Amon King of Judah(AL)",23,24
2ki,21,8,"Amon King of Judah(AL)",25,26
2ki,22,1,"The Book of the Law Found(A)",1,2
2ki,22,2,"The Book of the Law Found(A)",3,7
2ki,22,3,"The Book of the Law Found(A)",8,10
2ki,22,4,"The Book of the Law Found(A)",11,13
2ki,22,5,"The Book of the Law Found(A)",14,14
2ki,22,6,"The Book of the Law Found(A)",15,20
2ki,22,7,"The Book of the Law Found(A)",20,20
2ki,23,1,"Josiah Renews the Covenant(A)(B)(C)(D)",1,3
2ki,23,2,"Josiah Renews the Covenant(A)(B)(C)(D)",4,7
2ki,23,3,"Josiah Renews the Covenant(A)(B)(C)(D)",8,9
2ki,23,4,"Josiah Renews the Covenant(A)(B)(C)(D)",10,11
2ki,23,5,"Josiah Renews the Covenant(A)(B)(C)(D)",12,14
2ki,23,6,"Josiah Renews the Covenant(A)(B)(C)(D)",15,16
2ki,23,7,"Josiah Renews the Covenant(A)(B)(C)(D)",17,17
2ki,23,8,"Josiah Renews the Covenant(A)(B)(C)(D)",17,17
2ki,23,9,"Josiah Renews the Covenant(A)(B)(C)(D)",18,18
2ki,23,10,"Josiah Renews the Covenant(A)(B)(C)(D)",19,20
2ki,23,11,"Josiah Renews the Covenant(A)(B)(C)(D)",21,23
2ki,23,12,"Josiah Renews the Covenant(A)(B)(C)(D)",24,25
2ki,23,13,"Josiah Renews the Covenant(A)(B)(C)(D)",26,27
2ki,23,14,"Josiah Renews the Covenant(A)(B)(C)(D)",28,28
2ki,23,15,"Josiah Renews the Covenant(A)(B)(C)(D)",29,30
2ki,23,16,"Jehoahaz King of Judah(BG)",31,35
2ki,23,17,"Jehoiakim King of Judah(BP)",36,37
2ki,24,1,"(无小标题)",1,4
2ki,24,2,"(无小标题)",5,6
2ki,24,3,"(无小标题)",7,7
2ki,24,4,"Jehoiachin King of Judah(S)",8,9
2ki,24,5,"Jehoiachin King of Judah(S)",10,12
2ki,24,6,"Jehoiachin King of Judah(S)",12,14
2ki,24,7,"Jehoiachin King of Judah(S)",15,17
2ki,24,8,"Zedekiah King of Judah(AK)",18,20
2ki,24,9,"The Fall of Jerusalem(AQ)(AR)(AS)",20,20
2ki,25,1,"(无小标题)",1,2
2ki,25,2,"(无小标题)",3,6
2ki,25,3,"(无小标题)",6,7
2ki,25,4,"(无小标题)",8,12
2ki,25,5,"(无小标题)",13,15
2ki,25,6,"(无小标题)",16,17
2ki,25,7,"(无小标题)",18,21
2ki,25,8,"(无小标题)",21,21
2ki,25,9,"(无小标题)",22,24
2ki,25,10,"(无小标题)",25,26
2ki,25,11,"Jehoiachin Released(AH)",27,30
